day,unique_id,status,wolbachia,temperature,experimental_replicate,replicate,sex
8,wMelPop2-High_29_2_2,1,wMelPop2-High,29,2,2,Male
8,wMelPop2-High_29_2_2,1,wMelPop2-High,29,2,2,Male
8,wMelPop2-High_29_2_2,1,wMelPop2-High,29,2,2,Male
8,wMelPop2-High_29_2_2,1,wMelPop2-High,29,2,2,Male
8,wMelPop2-High_29_2_2,1,wMelPop2-High,29,2,2,Male
8,wMelPop2-High_29_2_2,1,wMelPop2-High,29,2,2,Male
8,wMelPop2-High_29_2_2,1,wMelPop2-High,29,2,2,Male
7,wMelPop2-High_29_2_3,1,wMelPop2-High,29,2,3,Male
7,wMelPop2-High_29_2_3,1,wMelPop2-High,29,2,3,Male
7,wMelPop2-High_29_2_3,1,wMelPop2-High,29,2,3,Male
7,wMelPop2-High_29_2_3,1,wMelPop2-High,29,2,3,Male
7,wMelPop2-High_29_2_3,1,wMelPop2-High,29,2,3,Male
8,wMelPop2-High_29_2_3,1,wMelPop2-High,29,2,3,Male
8,wMelPop2-High_29_2_3,1,wMelPop2-High,29,2,3,Male
8,wMelPop2-High_29_2_3,1,wMelPop2-High,29,2,3,Male
8,wMelPop2-High_29_2_3,1,wMelPop2-High,29,2,3,Male
8,wMelPop2-High_29_2_3,1,wMelPop2-High,29,2,3,Male
7,wMelPop2-High_29_2_4,1,wMelPop2-High,29,2,4,Male
7,wMelPop2-High_29_2_4,1,wMelPop2-High,29,2,4,Male
8,wMelPop2-High_29_2_4,1,wMelPop2-High,29,2,4,Male
8,wMelPop2-High_29_2_4,1,wMelPop2-High,29,2,4,Male
8,wMelPop2-High_29_2_4,1,wMelPop2-High,29,2,4,Male
8,wMelPop2-High_29_2_4,1,wMelPop2-High,29,2,4,Male
8,wMelPop2-High_29_2_4,1,wMelPop2-High,29,2,4,Male
8,wMelPop2-High_29_2_4,1,wMelPop2-High,29,2,4,Male
9,wMelPop2-High_29_2_4,1,wMelPop2-High,29,2,4,Male
9,wMelPop2-High_29_2_4,1,wMelPop2-High,29,2,4,Male
7,wMelPop2-High_29_2_5,1,wMelPop2-High,29,2,5,Male
7,wMelPop2-High_29_2_5,1,wMelPop2-High,29,2,5,Male
7,wMelPop2-High_29_2_5,1,wMelPop2-High,29,2,5,Male
7,wMelPop2-High_29_2_5,1,wMelPop2-High,29,2,5,Male
7,wMelPop2-High_29_2_5,1,wMelPop2-High,29,2,5,Male
8,wMelPop2-High_29_2_5,1,wMelPop2-High,29,2,5,Male
8,wMelPop2-High_29_2_5,1,wMelPop2-High,29,2,5,Male
8,wMelPop2-High_29_2_5,1,wMelPop2-High,29,2,5,Male
8,wMelPop2-High_29_2_5,1,wMelPop2-High,29,2,5,Male
8,wMelPop2-High_29_2_5,1,wMelPop2-High,29,2,5,Male
14,wMelPop-Low_29_2_1,1,wMelPop-Low,29,2,1,Male
14,wMelPop-Low_29_2_1,1,wMelPop-Low,29,2,1,Male
15,wMelPop-Low_29_2_1,1,wMelPop-Low,29,2,1,Male
15,wMelPop-Low_29_2_1,1,wMelPop-Low,29,2,1,Male
15,wMelPop-Low_29_2_1,1,wMelPop-Low,29,2,1,Male
15,wMelPop-Low_29_2_1,1,wMelPop-Low,29,2,1,Male
15,wMelPop-Low_29_2_1,1,wMelPop-Low,29,2,1,Male
15,wMelPop-Low_29_2_1,1,wMelPop-Low,29,2,1,Male
15,wMelPop-Low_29_2_1,1,wMelPop-Low,29,2,1,Male
16,wMelPop-Low_29_2_1,1,wMelPop-Low,29,2,1,Male
14,wMelPop-Low_29_2_2,1,wMelPop-Low,29,2,2,Male
14,wMelPop-Low_29_2_2,1,wMelPop-Low,29,2,2,Male
14,wMelPop-Low_29_2_2,1,wMelPop-Low,29,2,2,Male
15,wMelPop-Low_29_2_2,1,wMelPop-Low,29,2,2,Male
15,wMelPop-Low_29_2_2,1,wMelPop-Low,29,2,2,Male
15,wMelPop-Low_29_2_2,1,wMelPop-Low,29,2,2,Male
15,wMelPop-Low_29_2_2,1,wMelPop-Low,29,2,2,Male
15,wMelPop-Low_29_2_2,1,wMelPop-Low,29,2,2,Male
15,wMelPop-Low_29_2_2,1,wMelPop-Low,29,2,2,Male
15,wMelPop-Low_29_2_2,1,wMelPop-Low,29,2,2,Male
14,wMelPop-Low_29_2_3,1,wMelPop-Low,29,2,3,Male
14,wMelPop-Low_29_2_3,1,wMelPop-Low,29,2,3,Male
15,wMelPop-Low_29_2_3,1,wMelPop-Low,29,2,3,Male
15,wMelPop-Low_29_2_3,1,wMelPop-Low,29,2,3,Male
15,wMelPop-Low_29_2_3,1,wMelPop-Low,29,2,3,Male
15,wMelPop-Low_29_2_3,1,wMelPop-Low,29,2,3,Male
15,wMelPop-Low_29_2_3,1,wMelPop-Low,29,2,3,Male
15,wMelPop-Low_29_2_3,1,wMelPop-Low,29,2,3,Male
15,wMelPop-Low_29_2_3,1,wMelPop-Low,29,2,3,Male
15,wMelPop-Low_29_2_3,1,wMelPop-Low,29,2,3,Male
14,wMelPop-Low_29_2_4,1,wMelPop-Low,29,2,4,Male
14,wMelPop-Low_29_2_4,1,wMelPop-Low,29,2,4,Male
14,wMelPop-Low_29_2_4,1,wMelPop-Low,29,2,4,Male
15,wMelPop-Low_29_2_4,1,wMelPop-Low,29,2,4,Male
15,wMelPop-Low_29_2_4,1,wMelPop-Low,29,2,4,Male
15,wMelPop-Low_29_2_4,1,wMelPop-Low,29,2,4,Male
15,wMelPop-Low_29_2_4,1,wMelPop-Low,29,2,4,Male
15,wMelPop-Low_29_2_4,1,wMelPop-Low,29,2,4,Male
15,wMelPop-Low_29_2_4,1,wMelPop-Low,29,2,4,Male
15,wMelPop-Low_29_2_4,1,wMelPop-Low,29,2,4,Male
14,wMelPop-Low_29_2_5,1,wMelPop-Low,29,2,5,Male
14,wMelPop-Low_29_2_5,1,wMelPop-Low,29,2,5,Male
14,wMelPop-Low_29_2_5,1,wMelPop-Low,29,2,5,Male
14,wMelPop-Low_29_2_5,1,wMelPop-Low,29,2,5,Male
14,wMelPop-Low_29_2_5,1,wMelPop-Low,29,2,5,Male
15,wMelPop-Low_29_2_5,1,wMelPop-Low,29,2,5,Male
15,wMelPop-Low_29_2_5,1,wMelPop-Low,29,2,5,Male
15,wMelPop-Low_29_2_5,1,wMelPop-Low,29,2,5,Male
15,wMelPop-Low_29_2_5,1,wMelPop-Low,29,2,5,Male
15,wMelPop-Low_29_2_5,1,wMelPop-Low,29,2,5,Male
7,wMelPop-High_29_2_1,1,wMelPop-High,29,2,1,Male
7,wMelPop-High_29_2_1,1,wMelPop-High,29,2,1,Male
7,wMelPop-High_29_2_1,1,wMelPop-High,29,2,1,Male
7,wMelPop-High_29_2_1,1,wMelPop-High,29,2,1,Male
7,wMelPop-High_29_2_1,1,wMelPop-High,29,2,1,Male
7,wMelPop-High_29_2_1,1,wMelPop-High,29,2,1,Male
7,wMelPop-High_29_2_1,1,wMelPop-High,29,2,1,Male
7,wMelPop-High_29_2_1,1,wMelPop-High,29,2,1,Male
8,wMelPop-High_29_2_1,1,wMelPop-High,29,2,1,Male
8,wMelPop-High_29_2_1,1,wMelPop-High,29,2,1,Male
7,wMelPop-High_29_2_2,1,wMelPop-High,29,2,2,Male
7,wMelPop-High_29_2_2,1,wMelPop-High,29,2,2,Male
7,wMelPop-High_29_2_2,1,wMelPop-High,29,2,2,Male
7,wMelPop-High_29_2_2,1,wMelPop-High,29,2,2,Male
7,wMelPop-High_29_2_2,1,wMelPop-High,29,2,2,Male
7,wMelPop-High_29_2_2,1,wMelPop-High,29,2,2,Male
7,wMelPop-High_29_2_2,1,wMelPop-High,29,2,2,Male
7,wMelPop-High_29_2_2,1,wMelPop-High,29,2,2,Male
8,wMelPop-High_29_2_2,1,wMelPop-High,29,2,2,Male
8,wMelPop-High_29_2_2,1,wMelPop-High,29,2,2,Male
7,wMelPop-High_29_2_3,1,wMelPop-High,29,2,3,Male
7,wMelPop-High_29_2_3,1,wMelPop-High,29,2,3,Male
7,wMelPop-High_29_2_3,1,wMelPop-High,29,2,3,Male
7,wMelPop-High_29_2_3,1,wMelPop-High,29,2,3,Male
7,wMelPop-High_29_2_3,1,wMelPop-High,29,2,3,Male
7,wMelPop-High_29_2_3,1,wMelPop-High,29,2,3,Male
7,wMelPop-High_29_2_3,1,wMelPop-High,29,2,3,Male
7,wMelPop-High_29_2_3,1,wMelPop-High,29,2,3,Male
7,wMelPop-High_29_2_3,1,wMelPop-High,29,2,3,Male
8,wMelPop-High_29_2_3,1,wMelPop-High,29,2,3,Male
7,wMelPop-High_29_2_4,1,wMelPop-High,29,2,4,Male
7,wMelPop-High_29_2_4,1,wMelPop-High,29,2,4,Male
7,wMelPop-High_29_2_4,1,wMelPop-High,29,2,4,Male
7,wMelPop-High_29_2_4,1,wMelPop-High,29,2,4,Male
7,wMelPop-High_29_2_4,1,wMelPop-High,29,2,4,Male
7,wMelPop-High_29_2_4,1,wMelPop-High,29,2,4,Male
7,wMelPop-High_29_2_4,1,wMelPop-High,29,2,4,Male
7,wMelPop-High_29_2_4,1,wMelPop-High,29,2,4,Male
8,wMelPop-High_29_2_4,1,wMelPop-High,29,2,4,Male
8,wMelPop-High_29_2_4,1,wMelPop-High,29,2,4,Male
7,wMelPop-High_29_2_5,1,wMelPop-High,29,2,5,Male
7,wMelPop-High_29_2_5,1,wMelPop-High,29,2,5,Male
7,wMelPop-High_29_2_5,1,wMelPop-High,29,2,5,Male
7,wMelPop-High_29_2_5,1,wMelPop-High,29,2,5,Male
7,wMelPop-High_29_2_5,1,wMelPop-High,29,2,5,Male
7,wMelPop-High_29_2_5,1,wMelPop-High,29,2,5,Male
7,wMelPop-High_29_2_5,1,wMelPop-High,29,2,5,Male
7,wMelPop-High_29_2_5,1,wMelPop-High,29,2,5,Male
7,wMelPop-High_29_2_5,1,wMelPop-High,29,2,5,Male
8,wMelPop-High_29_2_5,1,wMelPop-High,29,2,5,Male
47,wMelCS_b_25_1_1,1,wMelCS_b,25,1,1,Female
51,wMelCS_b_25_1_1,1,wMelCS_b,25,1,1,Female
51,wMelCS_b_25_1_1,1,wMelCS_b,25,1,1,Female
51,wMelCS_b_25_1_1,1,wMelCS_b,25,1,1,Female
58,wMelCS_b_25_1_1,1,wMelCS_b,25,1,1,Female
61,wMelCS_b_25_1_1,1,wMelCS_b,25,1,1,Female
68,wMelCS_b_25_1_1,1,wMelCS_b,25,1,1,Female
68,wMelCS_b_25_1_1,1,wMelCS_b,25,1,1,Female
71,wMelCS_b_25_1_1,1,wMelCS_b,25,1,1,Female
73,wMelCS_b_25_1_1,1,wMelCS_b,25,1,1,Female
28,wMelCS_b_25_1_2,1,wMelCS_b,25,1,2,Female
38,wMelCS_b_25_1_2,1,wMelCS_b,25,1,2,Female
40,wMelCS_b_25_1_2,1,wMelCS_b,25,1,2,Female
42,wMelCS_b_25_1_2,1,wMelCS_b,25,1,2,Female
42,wMelCS_b_25_1_2,1,wMelCS_b,25,1,2,Female
51,wMelCS_b_25_1_2,1,wMelCS_b,25,1,2,Female
51,wMelCS_b_25_1_2,1,wMelCS_b,25,1,2,Female
51,wMelCS_b_25_1_2,1,wMelCS_b,25,1,2,Female
54,wMelCS_b_25_1_2,1,wMelCS_b,25,1,2,Female
55,wMelCS_b_25_1_2,1,wMelCS_b,25,1,2,Female
22,wMelCS_b_25_1_3,1,wMelCS_b,25,1,3,Female
43,wMelCS_b_25_1_3,1,wMelCS_b,25,1,3,Female
49,wMelCS_b_25_1_3,1,wMelCS_b,25,1,3,Female
49,wMelCS_b_25_1_3,1,wMelCS_b,25,1,3,Female
51,wMelCS_b_25_1_3,1,wMelCS_b,25,1,3,Female
51,wMelCS_b_25_1_3,1,wMelCS_b,25,1,3,Female
61,wMelCS_b_25_1_3,1,wMelCS_b,25,1,3,Female
61,wMelCS_b_25_1_3,1,wMelCS_b,25,1,3,Female
61,wMelCS_b_25_1_3,1,wMelCS_b,25,1,3,Female
68,wMelCS_b_25_1_3,1,wMelCS_b,25,1,3,Female
52,wMelCS_b_25_1_4,1,wMelCS_b,25,1,4,Female
54,wMelCS_b_25_1_4,1,wMelCS_b,25,1,4,Female
61,wMelCS_b_25_1_4,1,wMelCS_b,25,1,4,Female
63,wMelCS_b_25_1_4,1,wMelCS_b,25,1,4,Female
66,wMelCS_b_25_1_4,1,wMelCS_b,25,1,4,Female
67,wMelCS_b_25_1_4,1,wMelCS_b,25,1,4,Female
67,wMelCS_b_25_1_4,1,wMelCS_b,25,1,4,Female
68,wMelCS_b_25_1_4,1,wMelCS_b,25,1,4,Female
71,wMelCS_b_25_1_4,1,wMelCS_b,25,1,4,Female
73,wMelCS_b_25_1_4,1,wMelCS_b,25,1,4,Female
41,wMelCS_b_25_1_5,1,wMelCS_b,25,1,5,Female
51,wMelCS_b_25_1_5,1,wMelCS_b,25,1,5,Female
51,wMelCS_b_25_1_5,1,wMelCS_b,25,1,5,Female
51,wMelCS_b_25_1_5,1,wMelCS_b,25,1,5,Female
54,wMelCS_b_25_1_5,1,wMelCS_b,25,1,5,Female
55,wMelCS_b_25_1_5,1,wMelCS_b,25,1,5,Female
58,wMelCS_b_25_1_5,1,wMelCS_b,25,1,5,Female
61,wMelCS_b_25_1_5,1,wMelCS_b,25,1,5,Female
64,wMelCS_b_25_1_5,1,wMelCS_b,25,1,5,Female
71,wMelCS_b_25_1_5,1,wMelCS_b,25,1,5,Female
56,NoWolb_25_1_1,1,NoWolb,25,1,1,Female
63,NoWolb_25_1_1,1,NoWolb,25,1,1,Female
63,NoWolb_25_1_1,1,NoWolb,25,1,1,Female
63,NoWolb_25_1_1,1,NoWolb,25,1,1,Female
63,NoWolb_25_1_1,1,NoWolb,25,1,1,Female
63,NoWolb_25_1_1,1,NoWolb,25,1,1,Female
63,NoWolb_25_1_1,1,NoWolb,25,1,1,Female
64,NoWolb_25_1_1,1,NoWolb,25,1,1,Female
64,NoWolb_25_1_1,1,NoWolb,25,1,1,Female
67,NoWolb_25_1_1,1,NoWolb,25,1,1,Female
47,NoWolb_25_1_2,1,NoWolb,25,1,2,Female
51,NoWolb_25_1_2,1,NoWolb,25,1,2,Female
51,NoWolb_25_1_2,1,NoWolb,25,1,2,Female
58,NoWolb_25_1_2,1,NoWolb,25,1,2,Female
61,NoWolb_25_1_2,1,NoWolb,25,1,2,Female
63,NoWolb_25_1_2,1,NoWolb,25,1,2,Female
64,NoWolb_25_1_2,1,NoWolb,25,1,2,Female
66,NoWolb_25_1_2,1,NoWolb,25,1,2,Female
68,NoWolb_25_1_2,1,NoWolb,25,1,2,Female
70,NoWolb_25_1_2,1,NoWolb,25,1,2,Female
37,NoWolb_25_1_3,1,NoWolb,25,1,3,Female
40,NoWolb_25_1_3,1,NoWolb,25,1,3,Female
46,NoWolb_25_1_3,1,NoWolb,25,1,3,Female
57,NoWolb_25_1_3,1,NoWolb,25,1,3,Female
57,NoWolb_25_1_3,1,NoWolb,25,1,3,Female
62,NoWolb_25_1_3,1,NoWolb,25,1,3,Female
64,NoWolb_25_1_3,1,NoWolb,25,1,3,Female
64,NoWolb_25_1_3,1,NoWolb,25,1,3,Female
67,NoWolb_25_1_3,1,NoWolb,25,1,3,Female
67,NoWolb_25_1_3,1,NoWolb,25,1,3,Female
57,NoWolb_25_1_4,1,NoWolb,25,1,4,Female
57,NoWolb_25_1_4,1,NoWolb,25,1,4,Female
58,NoWolb_25_1_4,1,NoWolb,25,1,4,Female
60,NoWolb_25_1_4,1,NoWolb,25,1,4,Female
62,NoWolb_25_1_4,1,NoWolb,25,1,4,Female
62,NoWolb_25_1_4,1,NoWolb,25,1,4,Female
62,NoWolb_25_1_4,1,NoWolb,25,1,4,Female
62,NoWolb_25_1_4,1,NoWolb,25,1,4,Female
67,NoWolb_25_1_4,1,NoWolb,25,1,4,Female
68,NoWolb_25_1_4,1,NoWolb,25,1,4,Female
15,NoWolb_25_1_5,1,NoWolb,25,1,5,Female
27,NoWolb_25_1_5,1,NoWolb,25,1,5,Female
28,NoWolb_25_1_5,0,NoWolb,25,1,5,Female
48,NoWolb_25_1_5,1,NoWolb,25,1,5,Female
51,NoWolb_25_1_5,1,NoWolb,25,1,5,Female
55,NoWolb_25_1_5,1,NoWolb,25,1,5,Female
56,NoWolb_25_1_5,1,NoWolb,25,1,5,Female
64,NoWolb_25_1_5,1,NoWolb,25,1,5,Female
66,NoWolb_25_1_5,1,NoWolb,25,1,5,Female
67,NoWolb_25_1_5,1,NoWolb,25,1,5,Female
24,wMelOctoless_25_1_1,1,wMelOctoless,25,1,1,Female
36,wMelOctoless_25_1_1,1,wMelOctoless,25,1,1,Female
37,wMelOctoless_25_1_1,1,wMelOctoless,25,1,1,Female
37,wMelOctoless_25_1_1,1,wMelOctoless,25,1,1,Female
38,wMelOctoless_25_1_1,1,wMelOctoless,25,1,1,Female
41,wMelOctoless_25_1_1,1,wMelOctoless,25,1,1,Female
42,wMelOctoless_25_1_1,1,wMelOctoless,25,1,1,Female
42,wMelOctoless_25_1_1,1,wMelOctoless,25,1,1,Female
42,wMelOctoless_25_1_1,1,wMelOctoless,25,1,1,Female
42,wMelOctoless_25_1_1,1,wMelOctoless,25,1,1,Female
24,wMelOctoless_25_1_2,1,wMelOctoless,25,1,2,Female
35,wMelOctoless_25_1_2,1,wMelOctoless,25,1,2,Female
36,wMelOctoless_25_1_2,1,wMelOctoless,25,1,2,Female
37,wMelOctoless_25_1_2,1,wMelOctoless,25,1,2,Female
37,wMelOctoless_25_1_2,1,wMelOctoless,25,1,2,Female
38,wMelOctoless_25_1_2,1,wMelOctoless,25,1,2,Female
41,wMelOctoless_25_1_2,1,wMelOctoless,25,1,2,Female
41,wMelOctoless_25_1_2,1,wMelOctoless,25,1,2,Female
41,wMelOctoless_25_1_2,1,wMelOctoless,25,1,2,Female
42,wMelOctoless_25_1_2,1,wMelOctoless,25,1,2,Female
39,wMelOctoless_25_1_3,1,wMelOctoless,25,1,3,Female
40,wMelOctoless_25_1_3,1,wMelOctoless,25,1,3,Female
41,wMelOctoless_25_1_3,1,wMelOctoless,25,1,3,Female
41,wMelOctoless_25_1_3,1,wMelOctoless,25,1,3,Female
42,wMelOctoless_25_1_3,1,wMelOctoless,25,1,3,Female
42,wMelOctoless_25_1_3,1,wMelOctoless,25,1,3,Female
44,wMelOctoless_25_1_3,1,wMelOctoless,25,1,3,Female
45,wMelOctoless_25_1_3,1,wMelOctoless,25,1,3,Female
46,wMelOctoless_25_1_3,1,wMelOctoless,25,1,3,Female
48,wMelOctoless_25_1_3,1,wMelOctoless,25,1,3,Female
42,wMelOctoless_25_1_4,1,wMelOctoless,25,1,4,Female
42,wMelOctoless_25_1_4,1,wMelOctoless,25,1,4,Female
42,wMelOctoless_25_1_4,1,wMelOctoless,25,1,4,Female
42,wMelOctoless_25_1_4,1,wMelOctoless,25,1,4,Female
43,wMelOctoless_25_1_4,1,wMelOctoless,25,1,4,Female
43,wMelOctoless_25_1_4,1,wMelOctoless,25,1,4,Female
44,wMelOctoless_25_1_4,1,wMelOctoless,25,1,4,Female
44,wMelOctoless_25_1_4,1,wMelOctoless,25,1,4,Female
44,wMelOctoless_25_1_4,1,wMelOctoless,25,1,4,Female
45,wMelOctoless_25_1_4,1,wMelOctoless,25,1,4,Female
29,wMelOctoless_25_1_5,1,wMelOctoless,25,1,5,Female
36,wMelOctoless_25_1_5,1,wMelOctoless,25,1,5,Female
36,wMelOctoless_25_1_5,1,wMelOctoless,25,1,5,Female
38,wMelOctoless_25_1_5,1,wMelOctoless,25,1,5,Female
42,wMelOctoless_25_1_5,1,wMelOctoless,25,1,5,Female
43,wMelOctoless_25_1_5,1,wMelOctoless,25,1,5,Female
43,wMelOctoless_25_1_5,1,wMelOctoless,25,1,5,Female
44,wMelOctoless_25_1_5,1,wMelOctoless,25,1,5,Female
44,wMelOctoless_25_1_5,1,wMelOctoless,25,1,5,Female
55,wMelOctoless_25_1_5,1,wMelOctoless,25,1,5,Female
22,wMelPop2-Low_25_1_1,1,wMelPop2-Low,25,1,1,Female
22,wMelPop2-Low_25_1_1,1,wMelPop2-Low,25,1,1,Female
22,wMelPop2-Low_25_1_1,1,wMelPop2-Low,25,1,1,Female
23,wMelPop2-Low_25_1_1,1,wMelPop2-Low,25,1,1,Female
23,wMelPop2-Low_25_1_1,1,wMelPop2-Low,25,1,1,Female
23,wMelPop2-Low_25_1_1,1,wMelPop2-Low,25,1,1,Female
23,wMelPop2-Low_25_1_1,1,wMelPop2-Low,25,1,1,Female
23,wMelPop2-Low_25_1_1,1,wMelPop2-Low,25,1,1,Female
24,wMelPop2-Low_25_1_1,1,wMelPop2-Low,25,1,1,Female
24,wMelPop2-Low_25_1_1,1,wMelPop2-Low,25,1,1,Female
23,wMelPop2-Low_25_1_2,1,wMelPop2-Low,25,1,2,Female
23,wMelPop2-Low_25_1_2,1,wMelPop2-Low,25,1,2,Female
24,wMelPop2-Low_25_1_2,1,wMelPop2-Low,25,1,2,Female
26,wMelPop2-Low_25_1_2,1,wMelPop2-Low,25,1,2,Female
26,wMelPop2-Low_25_1_2,1,wMelPop2-Low,25,1,2,Female
26,wMelPop2-Low_25_1_2,1,wMelPop2-Low,25,1,2,Female
27,wMelPop2-Low_25_1_2,1,wMelPop2-Low,25,1,2,Female
27,wMelPop2-Low_25_1_2,1,wMelPop2-Low,25,1,2,Female
28,wMelPop2-Low_25_1_2,1,wMelPop2-Low,25,1,2,Female
28,wMelPop2-Low_25_1_2,1,wMelPop2-Low,25,1,2,Female
21,wMelPop2-Low_25_1_3,1,wMelPop2-Low,25,1,3,Female
22,wMelPop2-Low_25_1_3,1,wMelPop2-Low,25,1,3,Female
22,wMelPop2-Low_25_1_3,1,wMelPop2-Low,25,1,3,Female
22,wMelPop2-Low_25_1_3,1,wMelPop2-Low,25,1,3,Female
22,wMelPop2-Low_25_1_3,1,wMelPop2-Low,25,1,3,Female
23,wMelPop2-Low_25_1_3,1,wMelPop2-Low,25,1,3,Female
23,wMelPop2-Low_25_1_3,1,wMelPop2-Low,25,1,3,Female
23,wMelPop2-Low_25_1_3,1,wMelPop2-Low,25,1,3,Female
24,wMelPop2-Low_25_1_3,1,wMelPop2-Low,25,1,3,Female
24,wMelPop2-Low_25_1_3,1,wMelPop2-Low,25,1,3,Female
23,wMelPop2-Low_25_1_4,1,wMelPop2-Low,25,1,4,Female
23,wMelPop2-Low_25_1_4,1,wMelPop2-Low,25,1,4,Female
24,wMelPop2-Low_25_1_4,1,wMelPop2-Low,25,1,4,Female
24,wMelPop2-Low_25_1_4,1,wMelPop2-Low,25,1,4,Female
24,wMelPop2-Low_25_1_4,1,wMelPop2-Low,25,1,4,Female
24,wMelPop2-Low_25_1_4,1,wMelPop2-Low,25,1,4,Female
27,wMelPop2-Low_25_1_4,1,wMelPop2-Low,25,1,4,Female
27,wMelPop2-Low_25_1_4,1,wMelPop2-Low,25,1,4,Female
27,wMelPop2-Low_25_1_4,1,wMelPop2-Low,25,1,4,Female
27,wMelPop2-Low_25_1_4,1,wMelPop2-Low,25,1,4,Female
22,wMelPop2-Low_25_1_5,1,wMelPop2-Low,25,1,5,Female
22,wMelPop2-Low_25_1_5,1,wMelPop2-Low,25,1,5,Female
23,wMelPop2-Low_25_1_5,1,wMelPop2-Low,25,1,5,Female
23,wMelPop2-Low_25_1_5,1,wMelPop2-Low,25,1,5,Female
23,wMelPop2-Low_25_1_5,1,wMelPop2-Low,25,1,5,Female
24,wMelPop2-Low_25_1_5,1,wMelPop2-Low,25,1,5,Female
24,wMelPop2-Low_25_1_5,1,wMelPop2-Low,25,1,5,Female
24,wMelPop2-Low_25_1_5,1,wMelPop2-Low,25,1,5,Female
24,wMelPop2-Low_25_1_5,1,wMelPop2-Low,25,1,5,Female
24,wMelPop2-Low_25_1_5,1,wMelPop2-Low,25,1,5,Female
12,wMelPop2-High_25_1_1,1,wMelPop2-High,25,1,1,Female
12,wMelPop2-High_25_1_1,1,wMelPop2-High,25,1,1,Female
12,wMelPop2-High_25_1_1,1,wMelPop2-High,25,1,1,Female
13,wMelPop2-High_25_1_1,1,wMelPop2-High,25,1,1,Female
13,wMelPop2-High_25_1_1,1,wMelPop2-High,25,1,1,Female
13,wMelPop2-High_25_1_1,1,wMelPop2-High,25,1,1,Female
13,wMelPop2-High_25_1_1,1,wMelPop2-High,25,1,1,Female
13,wMelPop2-High_25_1_1,1,wMelPop2-High,25,1,1,Female
14,wMelPop2-High_25_1_1,1,wMelPop2-High,25,1,1,Female
14,wMelPop2-High_25_1_1,1,wMelPop2-High,25,1,1,Female
12,wMelPop2-High_25_1_2,1,wMelPop2-High,25,1,2,Female
13,wMelPop2-High_25_1_2,1,wMelPop2-High,25,1,2,Female
13,wMelPop2-High_25_1_2,1,wMelPop2-High,25,1,2,Female
13,wMelPop2-High_25_1_2,1,wMelPop2-High,25,1,2,Female
14,wMelPop2-High_25_1_2,1,wMelPop2-High,25,1,2,Female
14,wMelPop2-High_25_1_2,1,wMelPop2-High,25,1,2,Female
14,wMelPop2-High_25_1_2,1,wMelPop2-High,25,1,2,Female
15,wMelPop2-High_25_1_2,1,wMelPop2-High,25,1,2,Female
15,wMelPop2-High_25_1_2,1,wMelPop2-High,25,1,2,Female
15,wMelPop2-High_25_1_2,1,wMelPop2-High,25,1,2,Female
6,wMelPop2-High_25_1_3,1,wMelPop2-High,25,1,3,Female
12,wMelPop2-High_25_1_3,1,wMelPop2-High,25,1,3,Female
12,wMelPop2-High_25_1_3,1,wMelPop2-High,25,1,3,Female
14,wMelPop2-High_25_1_3,1,wMelPop2-High,25,1,3,Female
14,wMelPop2-High_25_1_3,1,wMelPop2-High,25,1,3,Female
